contrast,location,cpd,thisN,thisTrialN,thisRepN,response.keys,response.rt,response.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,begin_experiment.started,begin_experiment.stopped,trial.started,response.started,trial.stopped,trials.response.keys,trials.response.rt,trials.response.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
1e-08,1,8,382,32,5,right,0.4611716669751331,None,5,32,382,42,377.8620002079988,,,,377.8515569160227,378.445500166039,378.9140692499932,right,0.4611716669751331,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.001,1,16,383,33,5,left,0.4395257079740986,None,5,33,383,59,378.92143687501084,,,,378.91646466602106,379.5121100409888,379.96469591604546,left,0.4395257079740986,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1.0,1,1,384,34,5,right,0.42312754201702774,None,5,34,384,6,379.97336787497625,,,,379.9667906659888,380.56250641599763,380.99787916603964,right,0.42312754201702774,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.0001,1,4,385,35,5,right,0.32281074894126505,None,5,35,385,30,381.00606045802124,,,,381.0004080410581,381.59579325001687,381.9309540410759,right,0.32281074894126505,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.01,1,8,386,36,5,left,0.4395053330808878,None,5,36,386,46,381.94533683301415,,,,381.93315125000663,382.5280291660456,382.97910995804705,left,0.4395053330808878,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.001,-1,4,387,37,5,left,0.3931321670534089,None,5,37,387,38,382.9849362500245,,,,382.9804692500038,383.5674447080819,383.96500066597946,left,0.3931321670534089,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1e-06,1,2,388,38,5,left,0.4442099160514772,None,5,38,388,15,383.9787359579932,,,,383.9673567080172,384.56224333296996,385.0139127080329,left,0.4442099160514772,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1e-08,1,1,389,39,5,left,0.4965092909988016,None,5,39,389,0,385.0203804579796,,,,385.015826457995,385.612140082987,386.1146585410461,left,0.4965092909988016,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.001,1,8,390,40,5,right,0.3929592079948634,None,5,40,390,45,386.12376795802265,,,,386.1168953750748,386.71170375007205,387.11490195803344,right,0.3929592079948634,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.01,1,1,391,41,5,right,0.21421895804814994,None,5,41,391,4,387.12347120803315,,,,387.1171476250747,387.7122306660749,387.9306386660319,right,0.21421895804814994,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.001,1,2,392,42,5,right,0.24221675004810095,None,5,42,392,17,387.9396340410458,,,,387.93306283303536,388.52920654101763,388.78153966600075,right,0.24221675004810095,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1.0,-1,4,393,43,5,left,0.23018362501170486,None,5,43,393,41,388.7910003750585,,,,388.78385424998123,389.3793790830532,389.61429395806044,left,0.23018362501170486,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1e-06,1,16,394,44,5,right,0.3321095829596743,None,5,44,394,57,389.6235902910121,,,,389.6168407080695,390.21224987506866,390.5464879160281,right,0.3321095829596743,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1.0,-1,8,395,45,5,left,0.321637750021182,None,5,45,395,55,390.5522762910696,,,,390.547912708018,391.1446848330088,391.48077170806937,left,0.321637750021182,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.001,-1,1,396,46,5,left,0.4354626659769565,None,5,46,396,10,391.48994474997744,,,,391.48310354107525,392.0788600000087,392.53073137497995,left,0.4354626659769565,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.1,-1,16,397,47,5,left,0.2525100000202656,None,5,47,397,68,392.5457721250132,,,,392.53281650005374,393.1288182500284,393.3852815410355,left,0.2525100000202656,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.1,-1,2,398,48,5,left,0.3042131670517847,None,5,48,398,26,393.3950802080799,,,,393.3873052910203,393.9790731660323,394.28504245798104,left,0.3042131670517847,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.01,-1,4,399,49,5,left,0.156697207945399,None,5,49,399,39,394.29522579105105,,,,394.287308625062,394.8835775409825,395.0478487079963,left,0.156697207945399,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1e-08,-1,16,400,50,5,left,0.27388520794920623,None,5,50,400,63,395.0619510830147,,,,395.049737541005,395.64533654099796,395.9307429579785,left,0.27388520794920623,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.1,-1,4,401,51,5,left,0.1453595410566777,None,5,51,401,40,395.9395448330324,,,,395.9331552500371,396.52886079100426,396.6815900000511,left,0.1453595410566777,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.01,-1,2,402,52,5,left,0.2930667910259217,None,5,52,402,25,396.6893919580616,,,,396.6839553330792,397.2791070410749,397.58129083306994,left,0.2930667910259217,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1.0,1,8,403,53,5,right,0.3251740410923958,None,5,53,403,48,397.5900864159921,,,,397.58351825003047,398.1959867910482,398.52934708306566,right,0.3251740410923958,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.1,1,4,404,54,5,right,0.2098072909284383,None,5,54,404,33,398.5349144160282,,,,398.53081216604915,399.1280484580202,399.3458881250117,right,0.2098072909284383,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.01,1,4,405,55,5,right,0.33249625004827976,None,5,55,405,32,399.3516214999836,,,,399.34740029100794,399.9326408330817,400.26800008304417,right,0.33249625004827976,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.1,1,2,406,56,5,right,0.1925753749674186,None,5,56,406,19,400.2773858329747,,,,400.2705185000086,400.8666058330564,401.0641257080715,right,0.1925753749674186,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.01,1,2,407,57,5,right,0.16423679096624255,None,5,57,407,18,401.07277391606476,,,,401.0663095830241,401.6629632910481,401.83069616602734,right,0.16423679096624255,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.01,-1,16,408,58,5,right,0.384004499996081,None,5,58,408,67,401.84531104099005,,,,401.83187929098494,402.44607349997386,402.83571833302267,right,0.384004499996081,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1e-08,-1,2,409,59,5,left,0.4575705830939114,None,5,59,409,21,402.8440970830852,,,,402.8379272080492,403.43294262501877,403.89797787507996,left,0.4575705830939114,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1e-08,-1,1,410,60,5,right,0.2747599580325186,None,5,60,410,7,403.9061589160701,,,,403.90001537499484,404.49539204104804,404.7817765000509,right,0.2747599580325186,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.0001,-1,8,411,61,5,right,0.3741699999663979,None,5,61,411,51,404.79033620806877,,,,404.785343375057,405.3998501660535,405.78028904099483,right,0.3741699999663979,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1e-08,1,4,412,62,5,left,0.28861383302137256,None,5,62,412,28,405.7953462910373,,,,405.78156720800325,406.3793297910597,406.6795416660607,left,0.28861383302137256,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.1,-1,1,413,63,5,left,0.3441554579185322,None,5,63,413,12,406.6850711660227,,,,406.68108291598037,407.27778937504627,407.62995408300776,left,0.3441554579185322,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.001,-1,16,414,64,5,left,0.38993900001514703,None,5,64,414,66,407.63700887502637,,,,407.6317278749775,408.228964708047,408.6308540829923,left,0.38993900001514703,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.0001,1,1,415,65,5,right,0.38422466593328863,None,5,65,415,2,408.63874308299273,,,,408.63316983298864,409.2466993330745,409.6367744160816,right,0.38422466593328863,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1e-08,-1,8,416,66,5,left,0.30297854100354016,None,5,66,416,49,409.6447073749732,,,,409.6388349160552,410.23195358307566,410.54777987499256,left,0.30297854100354016,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.0001,-1,2,417,67,5,left,0.3561613329220563,None,5,67,417,23,410.55684370803647,,,,410.5499758750666,411.1447129580192,411.51480624999385,left,0.3561613329220563,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.1,1,8,418,68,5,right,0.299542666063644,None,5,68,418,47,411.52869458298665,,,,411.5170313749695,412.1123363330262,412.4139306250727,right,0.299542666063644,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.0001,-1,1,419,69,5,right,0.4359962909948081,None,5,69,419,9,412.4223004160449,,,,412.4157660830533,413.01188820798416,413.4646399160847,right,0.4359962909948081,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
