contrast,location,cpd,thisN,thisTrialN,thisRepN,response.keys,response.rt,response.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,begin_experiment.started,begin_experiment.stopped,trial.started,response.started,trial.stopped,trials.response.keys,trials.response.rt,trials.response.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.1,-1,16,382,32,5,left,0.4155340410070494,None,5,32,382,68,370.4392837919295,,,,370.43357170792297,371.028358832933,371.4479882919695,left,0.4155340410070494,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.1,1,8,383,33,5,right,0.39778195798862725,None,5,33,383,47,371.45648941700347,,,,371.45036904199515,372.04506004194263,372.44728366693016,right,0.39778195798862725,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.01,1,1,384,34,5,right,0.3848987079691142,None,5,34,384,4,372.4549196669832,,,,372.44945974997245,373.0458737920271,373.4344352079788,right,0.3848987079691142,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.001,-1,16,385,35,5,left,0.4221427910961211,None,5,35,385,66,373.444721207954,,,,373.4367668329505,374.04563704202883,374.4808426669333,left,0.4221427910961211,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-06,1,2,386,36,5,left,0.4013561250176281,None,5,36,386,15,374.48720400000457,,,,374.4825660829665,375.0783871249296,375.4979924999643,left,0.4013561250176281,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1.0,-1,16,387,37,5,left,0.3739790410036221,None,5,37,387,69,375.50513299996965,,,,375.500087833032,376.09482370794285,376.4819452079246,left,0.3739790410036221,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-08,-1,4,388,38,5,left,0.6162543739192188,None,5,38,388,35,376.4984691250138,,,,376.4839399579214,377.07744675001595,377.69728554203175,left,0.6162543739192188,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1.0,-1,2,389,39,5,left,0.37959520798176527,None,5,39,389,27,377.7046667499235,,,,377.6991244170349,378.295103957993,378.68054374994244,left,0.37959520798176527,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.01,1,2,390,40,5,left,0.6633613330777735,None,5,40,390,18,378.6949284579605,,,,378.6817879580194,379.27837049996015,379.9469307499239,left,0.6633613330777735,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.0001,-1,4,391,41,5,left,0.6735699160490185,None,5,41,391,37,379.95564995799214,,,,379.9491552920081,380.56210470793303,381.24784995801747,left,0.6735699160490185,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.0001,-1,1,392,42,5,left,0.6344457080122083,None,5,42,392,9,381.2557355419267,,,,381.2500114579452,381.8451695829863,382.4845118749654,left,0.6344457080122083,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.001,-1,8,393,43,5,left,1.0667806660057977,None,5,43,393,52,382.4948202499654,,,,382.4871576669393,383.08274437498767,384.163994582952,left,1.0667806660057977,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.1,-1,4,394,44,5,left,0.49276804097462445,None,5,44,394,40,384.17274191696197,,,,384.16602612496354,384.7607627919642,385.2624634170206,left,0.49276804097462445,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.01,1,4,395,45,5,left,0.5791205830173567,None,5,45,395,32,385.268628916936,,,,385.26403162500355,385.8616139999358,386.44742324994877,left,0.5791205830173567,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1.0,-1,8,396,46,5,left,0.44537066598422825,None,5,46,396,55,386.4552551669767,,,,386.4494079169817,387.04527870798483,387.497758832993,left,0.44537066598422825,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-08,1,16,397,47,5,left,0.43445520801469684,None,5,47,397,56,387.5055014579557,,,,387.50016170798335,388.0949899170082,388.53127533302177,left,0.43445520801469684,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1.0,1,1,398,48,5,right,0.3501292910659686,None,5,48,398,6,388.5443194579566,,,,388.5329173329519,389.12833758292254,389.4848859999329,right,0.3501292910659686,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.0001,1,4,399,49,5,right,0.40476616693194956,None,5,49,399,30,389.49518450000323,,,,389.48689241695683,390.08680633292533,390.4973402080359,right,0.40476616693194956,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.0001,1,2,400,50,5,left,0.51829566701781,None,5,50,400,16,390.50638483301736,,,,390.499429916963,391.09512091695797,391.6184533749474,left,0.51829566701781,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.1,-1,1,401,51,5,left,0.45682445797137916,None,5,51,401,12,391.62713924993295,,,,391.6207215830218,392.21659304201603,392.6808788749622,left,0.45682445797137916,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.01,-1,2,402,52,5,left,0.5149349579587579,None,5,52,402,25,392.6987130829366,,,,392.6831976249814,393.2773739999393,393.79611549992114,left,0.5149349579587579,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.1,1,1,403,53,5,right,0.4291492080083117,None,5,53,403,5,393.80229583301116,,,,393.7979402500205,394.3953326669289,394.8301236249972,right,0.4291492080083117,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.01,1,8,404,54,5,right,0.6621447489596903,None,5,54,404,46,394.84499391692225,,,,394.83158779202495,395.42823637498077,396.09729412500747,right,0.6621447489596903,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.0001,1,8,405,55,5,left,0.43922454095445573,None,5,55,405,44,396.10615233296994,,,,396.0994669169886,396.7120668749558,397.1643884999212,left,0.43922454095445573,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.01,-1,1,406,56,5,left,0.3864452079869807,None,5,56,406,11,397.17246195802,,,,397.1669331670273,397.76177524996456,398.1506082919659,left,0.3864452079869807,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1.0,1,4,407,57,5,right,0.35933174996171147,None,5,57,407,34,398.1615736669628,,,,398.15286720800214,398.7499216250144,399.1138444999233,right,0.35933174996171147,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-08,-1,2,408,58,5,right,0.30596666608471423,None,5,58,408,21,399.1226367079653,,,,399.1162994579645,399.7163784999866,400.0310262920102,right,0.30596666608471423,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-08,1,4,409,59,5,left,0.3728126250207424,None,5,59,409,28,400.0394740829943,,,,400.0336126249749,400.6283272919245,401.01234287500847,left,0.3728126250207424,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-06,-1,4,410,60,5,left,0.32316545804496855,None,5,60,410,36,401.0186057080282,,,,401.01369908300694,401.6109461670276,401.9453855419997,left,0.32316545804496855,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-08,-1,16,411,61,5,left,0.35907220793887973,None,5,61,411,63,401.95174833294004,,,,401.9468888749834,402.5330583329778,402.89771812502295,left,0.35907220793887973,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-06,-1,8,412,62,5,right,0.37401770800352097,None,5,62,412,50,402.90641774993856,,,,402.90001158299856,403.49507254199125,403.88098937494215,right,0.37401770800352097,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1.0,1,8,413,63,5,right,0.3886795410653576,None,5,63,413,48,403.88873270794284,,,,403.8834009580314,404.47835495800246,404.8805353329517,right,0.3886795410653576,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.001,-1,1,414,64,5,left,0.3646284160204232,None,5,64,414,10,404.8895935419714,,,,404.8829249999253,405.478433207958,405.8467894579517,left,0.3646284160204232,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.0001,-1,2,415,65,5,left,0.3046227500308305,None,5,65,415,23,405.85372691694647,,,,405.84895520797,406.46543441701215,406.7807924579829,left,0.3046227500308305,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.1,-1,2,416,66,5,left,0.353426625020802,None,5,66,416,26,406.78989354195073,,,,406.78370679193176,407.3785228750203,407.74764191696886,left,0.353426625020802,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-06,-1,1,417,67,5,left,0.37878004100639373,None,5,67,417,8,407.76186333294027,,,,407.74984008294996,408.345172500005,408.7289154169848,left,0.37878004100639373,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-06,1,4,418,68,5,left,0.4285701250191778,None,5,68,418,29,408.73466604202986,,,,408.7303652919363,409.32738820801023,409.762280749972,left,0.4285701250191778,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.0001,-1,16,419,69,5,left,0.35212808300275356,None,5,69,419,65,409.76802199997474,,,,409.76363745797426,410.3499810419744,410.71432633302175,left,0.35212808300275356,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
